referrer,views_total,views_unique
Google,2657,839
maplibre.org,2287,470
github.com,808,198
chatgpt.com,165,43
bgithub.xyz,121,2
Bing,77,29
DuckDuckGo,77,20
search.brave.com,54,9
pub.dev,52,24
wiki.openstreetmap.org,40,26
