referrer,views_total,views_unique
Google,2422,645
maplibre.org,1898,287
github.com,1036,164
Bing,163,42
cn.bing.com,79,13
DuckDuckGo,61,26
search.brave.com,48,4
npmjs.com,38,11
chatgpt.com,33,19
pub.dev,30,13
