referrer,views_total,views_unique
Google,2337,748
maplibre.org,1435,530
github.com,884,188
chatgpt.com,121,69
Bing,70,31
DuckDuckGo,52,18
pub.dev,34,29
search.brave.com,34,8
cn.bing.com,28,11
yandex.ru,27,11
