referrer,views_total,views_unique
Google,2473,784
maplibre.org,1903,641
github.com,975,193
chatgpt.com,118,51
DuckDuckGo,108,34
Bing,85,18
search.brave.com,45,8
statics.teams.cdn.office.net,39,9
pub.dev,36,22
wiki.openstreetmap.org,27,21
