referrer,views_total,views_unique
Google,2408,614
maplibre.org,1676,256
github.com,965,186
Bing,197,24
yandex.ru,72,6
search.brave.com,63,7
npmjs.com,52,15
cn.bing.com,42,14
DuckDuckGo,38,18
maptiler.com,38,1
