referrer,views_total,views_unique
Google,1725,598
maplibre.org,1216,306
github.com,651,201
redmine.navigine.com,76,1
search.brave.com,62,7
wiki.openstreetmap.org,40,29
DuckDuckGo,32,15
Bing,31,13
sim.amazon.com,31,2
t.co,30,13
