referrer,views_total,views_unique
Google,2920,553
maplibre.org,1961,292
github.com,1497,192
Bing,100,30
npmjs.com,92,15
wiki.openstreetmap.org,50,18
DuckDuckGo,49,19
pub.dev,32,10
com.google.android.gm,30,5
ecosia.org,24,2
