referrer,views_total,views_unique
github.com,1150,350
maplibre.org,961,443
Google,703,385
chatgpt.com,32,18
yandex.ru,28,3
Bing,25,17
pub.dev,24,17
wiki.openstreetmap.org,19,14
search.brave.com,18,7
mvnrepository.com,17,4
