time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,813,144,434,195
2026-08-30 00:00:00+00:00,1101,273,465,260
2026-08-31 00:00:00+00:00,3487,584,795,256
2026-09-01 00:00:00+00:00,1214,276,1008,310
2026-09-02 00:00:00+00:00,4825,414,777,245
2026-09-03 00:00:00+00:00,1534,569,763,255
2026-09-04 00:00:00+00:00,3513,539,735,226
2026-09-05 00:00:00+00:00,1271,619,401,166
2026-09-06 00:00:00+00:00,9355,381,554,190
2026-09-07 00:00:00+00:00,13703,296,814,253
2026-09-08 00:00:00+00:00,3769,707,960,303
2026-09-09 00:00:00+00:00,2067,341,982,389
2026-09-10 00:00:00+00:00,2535,409,808,241
2026-09-11 00:00:00+00:00,1784,506,731,249
