referrer,views_total,views_unique
Google,1766,657
maplibre.org,1681,550
github.com,1618,385
fossunited.org,139,42
chatgpt.com,62,14
wiki.openstreetmap.org,58,23
Bing,46,21
pub.dev,44,32
DuckDuckGo,38,25
search.brave.com,28,13
