referrer,views_total,views_unique
Google,2849,494
maplibre.org,1822,246
github.com,1447,198
npmjs.com,91,20
Bing,83,18
gitlab.com,76,1
DuckDuckGo,50,19
wiki.openstreetmap.org,39,18
com.google.android.gm,29,2
sim.amazon.com,28,5
