referrer,views_total,views_unique
github.com,958,300
Google,890,395
maplibre.org,878,465
Bing,72,26
DuckDuckGo,43,23
chatgpt.com,30,20
search.brave.com,30,11
wiki.openstreetmap.org,19,12
link.gitcode.com,19,2
mvnrepository.com,17,4
