referrer,views_total,views_unique
Google,1797,606
maplibre.org,1403,382
github.com,786,185
search.brave.com,93,5
Bing,78,35
npmjs.com,65,11
DuckDuckGo,49,23
maptiler.com,39,2
cn.bing.com,38,8
wiki.openstreetmap.org,36,20
