referrer,views_total,views_unique
Google,2321,686
maplibre.org,1261,352
github.com,898,194
Bing,88,27
chatgpt.com,54,24
DuckDuckGo,49,27
awesome.ecosyste.ms,45,1
statics.teams.cdn.office.net,40,14
yandex.ru,38,6
cn.bing.com,37,12
