time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-18 00:00:00+00:00,351,66,945,229
2025-06-19 00:00:00+00:00,596,62,981,271
2025-06-20 00:00:00+00:00,389,62,841,250
2025-06-21 00:00:00+00:00,345,60,451,184
2025-06-22 00:00:00+00:00,234,36,480,168
2025-06-23 00:00:00+00:00,613,87,1128,308
2025-06-24 00:00:00+00:00,1315,126,1344,279
2025-06-25 00:00:00+00:00,946,95,1172,302
2025-06-26 00:00:00+00:00,966,84,1330,248
2025-06-27 00:00:00+00:00,363,48,1000,240
2025-06-28 00:00:00+00:00,389,67,368,138
2025-06-29 00:00:00+00:00,125,24,559,146
2025-06-30 00:00:00+00:00,497,61,1023,288
2025-07-01 00:00:00+00:00,278,42,751,246
