referrer,views_total,views_unique
github.com,1636,431
Google,1394,561
maplibre.org,1131,461
Bing,182,47
pub.dev,39,28
chatgpt.com,36,16
search.brave.com,35,15
DuckDuckGo,35,12
wiki.openstreetmap.org,34,18
statics.teams.cdn.office.net,30,13
