referrer,views_total,views_unique
github.com,1835,534
maplibre.org,1289,679
Google,830,430
chatgpt.com,81,42
Bing,54,28
search.brave.com,39,14
mvnrepository.com,32,5
DuckDuckGo,24,17
teams.public.onecdn.static.microsoft,22,13
Baidu,17,13
