referrer,views_total,views_unique
Google,2625,852
maplibre.org,1670,587
github.com,773,194
chatgpt.com,150,77
yandex.ru,88,12
Bing,66,31
cn.bing.com,55,15
DuckDuckGo,54,16
pub.dev,47,39
wiki.openstreetmap.org,43,20
