referrer,views_total,views_unique
Google,2303,802
maplibre.org,1574,470
github.com,1015,201
pub.dev,116,34
chatgpt.com,93,42
Bing,93,25
ecosia.org,87,4
DuckDuckGo,63,21
wiki.openstreetmap.org,53,38
qt.io,46,27
