referrer,views_total,views_unique
Google,2596,801
maplibre.org,2199,457
github.com,883,204
chatgpt.com,126,41
bgithub.xyz,121,2
DuckDuckGo,91,23
Bing,81,29
pub.dev,52,28
search.brave.com,36,9
wiki.openstreetmap.org,32,24
