referrer,views_total,views_unique
Google,2089,735
maplibre.org,1454,503
github.com,941,194
chatgpt.com,127,63
Bing,53,29
DuckDuckGo,45,22
search.brave.com,36,8
npmjs.com,33,13
pub.dev,32,22
wiki.openstreetmap.org,30,21
