referrer,views_total,views_unique
github.com,1342,372
maplibre.org,968,479
Google,799,401
Bing,50,22
search.brave.com,30,13
yandex.ru,27,3
chatgpt.com,22,12
DuckDuckGo,18,13
wiki.openstreetmap.org,17,13
mvnrepository.com,15,4
