referrer,views_total,views_unique
Google,2258,804
maplibre.org,1814,901
github.com,800,211
chatgpt.com,158,69
yandex.ru,100,18
search.brave.com,50,10
DuckDuckGo,37,24
npmjs.com,35,16
bgithub.xyz,33,1
pub.dev,31,25
