referrer,views_total,views_unique
Google,2921,405
maplibre.org,1772,248
github.com,1169,186
DuckDuckGo,89,16
wiki.52north.org,78,7
forums.developer.apple.com,39,13
npmjs.com,25,9
Bing,22,14
github-wiki-see.page,19,1
docs.stadiamaps.com,18,6
