referrer,views_total,views_unique
maplibre.org,1031,483
github.com,976,346
Google,933,434
Bing,118,30
DuckDuckGo,116,23
pub.dev,68,22
chatgpt.com,48,28
statics.teams.cdn.office.net,22,8
Baidu,21,11
medium.com,13,2
