referrer,views_total,views_unique
Google,2445,427
maplibre.org,1394,200
github.com,1209,170
npmjs.com,90,18
DuckDuckGo,60,17
Bing,55,12
forums.developer.apple.com,34,15
openmaptiles.org,28,1
cn.bing.com,25,7
docs.maptiler.com,21,3
