time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,386,49,1049,274
2025-03-06 00:00:00+00:00,541,73,1286,270
2025-03-07 00:00:00+00:00,142,40,874,232
2025-03-08 00:00:00+00:00,22,18,530,84
2025-03-09 00:00:00+00:00,33,28,341,89
2025-03-10 00:00:00+00:00,120,44,2032,246
2025-03-11 00:00:00+00:00,69,20,1162,281
2025-03-12 00:00:00+00:00,61,35,876,236
2025-03-13 00:00:00+00:00,91,30,992,245
2025-03-14 00:00:00+00:00,90,20,640,219
2025-03-15 00:00:00+00:00,78,23,414,119
2025-03-16 00:00:00+00:00,74,29,402,107
2025-03-17 00:00:00+00:00,340,46,977,240
2025-03-18 00:00:00+00:00,96,20,1041,270
