referrer,views_total,views_unique
Google,2437,710
maplibre.org,1860,409
github.com,897,200
DuckDuckGo,62,22
chatgpt.com,60,26
gitlab.com,45,1
Bing,43,18
wiki.openstreetmap.org,42,31
npmjs.com,37,9
search.brave.com,35,12
