referrer,views_total,views_unique
github.com,1420,357
maplibre.org,1184,550
Google,1035,417
Bing,94,29
search.brave.com,35,12
chatgpt.com,33,19
DuckDuckGo,28,13
Baidu,24,14
wiki.openstreetmap.org,24,13
pub.dev,18,14
