referrer,views_total,views_unique
github.com,1378,343
Google,1377,522
maplibre.org,1244,431
Bing,65,29
DuckDuckGo,52,26
pub.dev,38,23
wiki.openstreetmap.org,25,12
chatgpt.com,24,13
Baidu,24,6
statics.teams.cdn.office.net,23,13
