referrer,views_total,views_unique
github.com,1128,313
maplibre.org,1025,520
Google,805,408
Bing,83,28
chatgpt.com,38,22
DuckDuckGo,34,14
pub.dev,33,18
search.brave.com,26,17
yandex.ru,21,7
Baidu,14,7
