time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-07 00:00:00+00:00,134,15,726,211
2024-11-08 00:00:00+00:00,116,14,859,233
2024-11-09 00:00:00+00:00,43,7,303,83
2024-11-10 00:00:00+00:00,12,7,336,93
2024-11-11 00:00:00+00:00,430,9,870,201
2024-11-12 00:00:00+00:00,299,14,1088,233
2024-11-13 00:00:00+00:00,368,19,1025,210
2024-11-14 00:00:00+00:00,259,11,582,174
2024-11-15 00:00:00+00:00,60,12,895,193
2024-11-16 00:00:00+00:00,55,8,453,94
2024-11-17 00:00:00+00:00,40,5,380,105
2024-11-18 00:00:00+00:00,40,5,867,220
2024-11-19 00:00:00+00:00,189,8,768,234
2024-11-20 00:00:00+00:00,297,11,847,216
