referrer,views_total,views_unique
maplibre.org,1050,478
github.com,963,329
Google,941,429
DuckDuckGo,127,28
Bing,102,23
chatgpt.com,48,29
pub.dev,36,23
statics.teams.cdn.office.net,25,11
Baidu,18,9
wiki.openstreetmap.org,16,13
