referrer,views_total,views_unique
Google,2560,826
maplibre.org,1609,503
github.com,1015,226
Bing,111,30
chatgpt.com,106,41
DuckDuckGo,93,31
ecosia.org,93,6
pub.dev,86,23
wiki.openstreetmap.org,49,40
cn.bing.com,45,10
