referrer,views_total,views_unique
github.com,1579,380
Google,1518,647
maplibre.org,1300,512
t.co,105,75
Baidu,70,12
Bing,55,30
pub.dev,49,26
chatgpt.com,39,15
yandex.ru,36,14
fossunited.org,34,11
