referrer,views_total,views_unique
Google,2629,662
maplibre.org,2005,301
github.com,1087,193
Bing,134,35
cn.bing.com,62,9
ecosia.org,55,1
chatgpt.com,44,20
pub.dev,38,17
npmjs.com,34,14
docs.locationiq.com,34,5
