referrer,views_total,views_unique
Google,2815,549
maplibre.org,2325,344
github.com,1232,203
Bing,263,31
DuckDuckGo,72,20
cn.bing.com,52,14
pub.dev,27,11
npmjs.com,24,12
search.brave.com,20,5
statics.teams.cdn.office.net,20,3
