referrer,views_total,views_unique
github.com,1619,371
Google,1497,642
maplibre.org,1283,507
Baidu,120,15
t.co,103,74
pub.dev,64,26
Bing,54,30
fossunited.org,40,15
claude.ai,32,5
DuckDuckGo,31,19
