referrer,views_total,views_unique
Google,2246,693
maplibre.org,1195,375
github.com,705,192
Bing,112,36
DuckDuckGo,90,30
wiki.openstreetmap.org,61,29
Baidu,57,8
chatgpt.com,44,25
pub.dev,41,14
cn.bing.com,35,16
