referrer,views_total,views_unique
github.com,1652,378
Google,1378,502
maplibre.org,1362,448
Bing,148,38
DuckDuckGo,52,22
chatgpt.com,37,16
wiki.openstreetmap.org,36,18
pub.dev,35,18
Baidu,30,6
link.gitcode.com,25,2
