referrer,views_total,views_unique
Google,1928,669
maplibre.org,1122,327
github.com,936,197
Bing,83,27
DuckDuckGo,78,30
chatgpt.com,64,25
wiki.openstreetmap.org,31,16
Baidu,23,9
cn.bing.com,21,8
search.brave.com,20,7
