referrer,views_total,views_unique
maplibre.org,1821,646
Google,1819,689
github.com,857,198
chatgpt.com,128,21
Bing,110,34
bgithub.xyz,66,2
DuckDuckGo,56,29
search.brave.com,55,11
Baidu,48,10
pub.dev,40,25
