referrer,views_total,views_unique
Google,2798,607
maplibre.org,2107,290
github.com,1463,210
DuckDuckGo,226,28
Bing,163,35
npmjs.com,62,9
cn.bing.com,53,17
qiita.com,51,6
edgeservices.bing.com,48,1
wiki.openstreetmap.org,47,15
