referrer,views_total,views_unique
github.com,1621,373
Google,1508,643
maplibre.org,1300,504
Baidu,120,15
t.co,102,74
pub.dev,65,27
Bing,53,29
claude.ai,32,5
chatgpt.com,31,15
yandex.ru,29,7
