referrer,views_total,views_unique
Google,2369,610
maplibre.org,1874,263
github.com,1120,163
Bing,166,37
yandex.ru,78,7
search.brave.com,54,4
DuckDuckGo,52,19
maptiler.com,38,1
cn.bing.com,37,13
npmjs.com,36,9
