time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,499,73,885,273
2026-02-03 00:00:00+00:00,227,90,903,303
2026-02-04 00:00:00+00:00,427,104,1039,293
2026-02-05 00:00:00+00:00,390,141,1068,300
2026-02-06 00:00:00+00:00,582,194,892,262
2026-02-07 00:00:00+00:00,236,113,340,165
2026-02-08 00:00:00+00:00,388,204,392,149
2026-02-09 00:00:00+00:00,418,79,739,248
2026-02-10 00:00:00+00:00,342,86,873,269
2026-02-11 00:00:00+00:00,462,83,1009,283
2026-02-12 00:00:00+00:00,1213,146,816,231
2026-02-13 00:00:00+00:00,666,88,303,142
2026-02-14 00:00:00+00:00,325,124,271,131
2026-02-15 00:00:00+00:00,295,128,435,123
