referrer,views_total,views_unique
github.com,991,321
maplibre.org,979,484
Google,915,438
pub.dev,53,19
Bing,44,27
chatgpt.com,28,20
DuckDuckGo,27,9
mvnrepository.com,17,4
search.brave.com,16,11
statics.teams.cdn.office.net,14,6
