referrer,views_total,views_unique
Google,2254,721
maplibre.org,1242,370
github.com,719,199
Bing,108,34
DuckDuckGo,90,32
wiki.openstreetmap.org,74,30
Baidu,59,10
chatgpt.com,50,25
cn.bing.com,43,16
pub.dev,37,13
