referrer,views_total,views_unique
maplibre.org,993,438
Google,893,438
github.com,893,290
Bing,42,22
chatgpt.com,38,21
DuckDuckGo,23,12
link.gitcode.com,21,3
pub.dev,19,14
wiki.openstreetmap.org,19,12
mvnrepository.com,17,5
