url_path,views_total,views_unique
/maplibre/maplibre-native,2337,1301
/maplibre/maplibre-native/issues,600,173
/maplibre/maplibre-native/releases,498,166
/maplibre/maplibre-native/pulls,364,58
/maplibre/maplibre-native/tags,142,31
/maplibre/maplibre-native/tree/main/platform,120,92
/maplibre/maplibre-native/tree/main/platform/android,112,70
/maplibre/maplibre-native/tree/main,98,57
/maplibre/maplibre-native/pull/3011,81,13
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,68,53
