referrer,views_total,views_unique
Google,2774,578
maplibre.org,1536,243
github.com,1209,175
DuckDuckGo,131,20
Bing,89,28
pub.dev,47,16
npmjs.com,47,15
wiki.openstreetmap.org,36,12
cn.bing.com,31,9
search.brave.com,28,5
