time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,3313,399,1013,120
2024-03-16 00:00:00+00:00,101,35,332,52
2024-03-17 00:00:00+00:00,90,52,428,54
2024-03-18 00:00:00+00:00,1814,251,1317,140
2024-03-19 00:00:00+00:00,912,249,1271,157
2024-03-20 00:00:00+00:00,842,219,897,137
2024-03-21 00:00:00+00:00,686,166,916,122
2024-03-22 00:00:00+00:00,569,151,766,116
2024-03-23 00:00:00+00:00,55,30,366,54
2024-03-24 00:00:00+00:00,1,1,303,42
2024-03-25 00:00:00+00:00,156,61,1053,130
2024-03-26 00:00:00+00:00,301,82,781,137
2024-03-27 00:00:00+00:00,297,59,779,125
2024-03-28 00:00:00+00:00,173,15,787,117
