time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-05 00:00:00+00:00,435,58,1293,282
2025-06-06 00:00:00+00:00,602,66,976,224
2025-06-07 00:00:00+00:00,293,30,372,112
2025-06-08 00:00:00+00:00,74,12,273,95
2025-06-09 00:00:00+00:00,84,23,944,218
2025-06-10 00:00:00+00:00,289,50,1046,243
2025-06-11 00:00:00+00:00,1255,91,3174,260
2025-06-12 00:00:00+00:00,286,53,1065,228
2025-06-13 00:00:00+00:00,320,82,1095,207
2025-06-14 00:00:00+00:00,36,20,319,90
2025-06-15 00:00:00+00:00,142,39,296,102
2025-06-16 00:00:00+00:00,565,74,985,281
2025-06-17 00:00:00+00:00,323,66,1275,265
2025-06-18 00:00:00+00:00,337,59,939,224
