time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-31 00:00:00+00:00,567,66,1037,260
2025-08-01 00:00:00+00:00,865,101,835,218
2025-08-02 00:00:00+00:00,96,38,408,120
2025-08-03 00:00:00+00:00,45,16,446,120
2025-08-04 00:00:00+00:00,178,43,689,212
2025-08-05 00:00:00+00:00,206,47,849,240
2025-08-06 00:00:00+00:00,368,51,871,231
2025-08-07 00:00:00+00:00,455,73,860,230
2025-08-08 00:00:00+00:00,743,63,804,229
2025-08-09 00:00:00+00:00,399,37,425,121
2025-08-10 00:00:00+00:00,312,38,384,112
2025-08-11 00:00:00+00:00,245,46,799,227
2025-08-12 00:00:00+00:00,34425,68,843,239
2025-08-13 00:00:00+00:00,260,57,613,203
