referrer,views_total,views_unique
github.com,1761,387
Google,1225,492
maplibre.org,1080,546
Bing,85,31
chatgpt.com,72,39
DuckDuckGo,58,15
Baidu,46,9
search.brave.com,44,12
pub.dev,26,18
wiki.openstreetmap.org,20,15
