referrer,views_total,views_unique
Google,2258,665
maplibre.org,1181,330
github.com,805,184
Bing,87,26
DuckDuckGo,78,27
statics.teams.cdn.office.net,58,13
chatgpt.com,56,26
awesome.ecosyste.ms,45,1
npmjs.com,38,15
yandex.ru,26,6
