url_path,views_total,views_unique
/maplibre/maplibre-native,2114,1052
/maplibre/maplibre-native/issues,566,135
/maplibre/maplibre-native/releases,349,157
/maplibre/maplibre-native/pulls,233,59
/maplibre/maplibre-native/tree/main/platform,137,94
/maplibre/maplibre-native/tree/main/platform/android,106,67
/maplibre/maplibre-native/issues/3223,82,18
/maplibre/maplibre-native/pull/3210,76,18
/maplibre/maplibre-native/tree/main,75,53
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,64,40
