referrer,views_total,views_unique
Google,3056,503
maplibre.org,1738,245
github.com,1525,200
npmjs.com,90,18
gitlab.com,74,1
wiki.openstreetmap.org,70,17
Bing,58,16
sim.amazon.com,28,5
search.brave.com,21,4
Baidu,20,5
