url_path,views_total,views_unique
/maplibre/maplibre-native,1719,1014
/maplibre/maplibre-native/releases,460,186
/maplibre/maplibre-native/pulls,445,66
/maplibre/maplibre-native/issues,284,107
/maplibre/maplibre-native/tree/main/platform/android,80,61
/maplibre/maplibre-native/tags,71,17
/maplibre/maplibre-native/pull/4337,63,6
/maplibre/maplibre-native/tree/main/platform,61,47
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,55,38
/maplibre/maplibre-native/pull/4336,55,7
