time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-13 00:00:00+00:00,214,6,1090,176
2024-09-14 00:00:00+00:00,56,10,665,94
2024-09-15 00:00:00+00:00,108,4,525,91
2024-09-16 00:00:00+00:00,596,14,1272,186
2024-09-17 00:00:00+00:00,418,28,1235,190
2024-09-18 00:00:00+00:00,141,13,1371,216
2024-09-19 00:00:00+00:00,354,11,1602,219
2024-09-20 00:00:00+00:00,365,9,1043,223
2024-09-21 00:00:00+00:00,208,10,698,89
2024-09-22 00:00:00+00:00,21,3,532,83
2024-09-23 00:00:00+00:00,587,10,1097,191
2024-09-24 00:00:00+00:00,493,18,1475,262
2024-09-25 00:00:00+00:00,155,13,1318,220
2024-09-26 00:00:00+00:00,43,8,974,221
