referrer,views_total,views_unique
Google,1448,589
github.com,1345,381
maplibre.org,1308,461
Bing,73,30
DuckDuckGo,47,23
pub.dev,38,22
Baidu,29,5
wiki.openstreetmap.org,26,19
chatgpt.com,26,11
search.brave.com,25,9
