time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-04 00:00:00+00:00,103,37,888,241
2025-12-05 00:00:00+00:00,151,33,573,229
2025-12-06 00:00:00+00:00,69,35,275,134
2025-12-07 00:00:00+00:00,233,49,308,127
2025-12-08 00:00:00+00:00,1532,145,787,241
2025-12-09 00:00:00+00:00,1948,180,1282,272
2025-12-10 00:00:00+00:00,1316,138,1274,295
2025-12-11 00:00:00+00:00,1073,139,843,227
2025-12-12 00:00:00+00:00,451,66,627,228
2025-12-13 00:00:00+00:00,672,56,388,120
2025-12-14 00:00:00+00:00,527,61,395,143
2025-12-15 00:00:00+00:00,256,53,850,286
2025-12-16 00:00:00+00:00,379,64,905,258
2025-12-17 00:00:00+00:00,184,36,811,276
