referrer,views_total,views_unique
github.com,1470,392
Google,1236,521
maplibre.org,1041,466
Bing,95,41
DuckDuckGo,39,24
pub.dev,39,24
chatgpt.com,28,19
Baidu,25,9
wiki.openstreetmap.org,17,9
statics.teams.cdn.office.net,14,7
