time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-05 00:00:00+00:00,711,97,887,257
2026-03-06 00:00:00+00:00,1255,136,716,260
2026-03-07 00:00:00+00:00,493,72,422,183
2026-03-08 00:00:00+00:00,400,65,323,112
2026-03-09 00:00:00+00:00,529,124,818,228
2026-03-10 00:00:00+00:00,789,150,762,224
2026-03-11 00:00:00+00:00,948,161,824,229
2026-03-12 00:00:00+00:00,536,167,700,232
2026-03-13 00:00:00+00:00,912,170,843,254
2026-03-14 00:00:00+00:00,425,59,393,147
2026-03-15 00:00:00+00:00,287,96,339,136
2026-03-16 00:00:00+00:00,443,145,896,249
2026-03-17 00:00:00+00:00,399,163,820,233
2026-03-18 00:00:00+00:00,270,92,664,217
